Week,Date,Time,Solar production (kW),Storage production (kW),Load Consumption (kW),Import from grid (kW)
2,10/10/2025,3:25,0,138,86,0
2,10/10/2025,3:30,0,138,84,0
2,10/10/2025,3:35,0,137,86,0
2,10/10/2025,3:40,0,137,85,0
2,10/10/2025,3:45,0,137,86,0
2,10/10/2025,3:50,0,137,85,0
2,10/10/2025,3:55,0,137,84,0
2,10/10/2025,4:00,0,137,84,0
2,10/10/2025,4:05,0,143,85,0
2,10/10/2025,4:10,0,142,86,0
2,10/10/2025,4:15,0,137,85,0
2,10/10/2025,4:20,0,137,85,0
2,10/10/2025,4:25,0,137,85,0
2,10/10/2025,4:30,0,100,52,0
2,10/10/2025,4:35,0,50,26,0
2,10/10/2025,4:40,0,100,51,0
2,10/10/2025,4:45,0,100,52,0
2,10/10/2025,4:50,0,105,52,0
2,10/10/2025,4:55,0,105,52,0
2,10/10/2025,5:00,0,100,52,0
2,10/10/2025,5:05,0,100,52,0
2,10/10/2025,5:10,0,100,52,0
2,10/10/2025,5:15,0,105,52,0
2,10/10/2025,5:20,0,105,52,0
2,10/10/2025,5:25,0,100,51,0
2,10/10/2025,5:30,0,100,51,0
2,10/10/2025,5:35,0,105,52,0
2,10/10/2025,5:40,0,105,52,0
2,10/10/2025,5:45,0,105,51,0
2,10/10/2025,5:50,0,100,52,0
2,10/10/2025,5:55,0,100,51,0
2,10/10/2025,6:00,0,100,51,0
2,10/10/2025,6:05,0,100,50,0
2,10/10/2025,6:10,0,105,51,0
2,10/10/2025,6:15,0,100,52,0
2,10/10/2025,6:20,0,100,52,0
2,10/10/2025,6:25,0,100,52,0
2,10/10/2025,6:30,12,84,52,0
2,10/10/2025,6:35,14,79,52,0
2,10/10/2025,6:40,18,205,191,0
2,10/10/2025,6:45,28,210,201,0
2,10/10/2025,6:50,38,42,51,0
2,10/10/2025,6:55,53,42,61,0
2,10/10/2025,7:00,63,26,62,0
2,10/10/2025,7:05,79,15,52,0
2,10/10/2025,7:10,107,21,88,0
2,10/10/2025,7:15,105,5,91,0
2,10/10/2025,7:20,108,21,90,0
2,10/10/2025,7:25,126,15,103,0
2,10/10/2025,7:30,146,147,248,0
2,10/10/2025,7:35,160,121,245,0
2,10/10/2025,7:40,157,189,306,0
2,10/10/2025,7:45,174,168,305,0
2,10/10/2025,7:50,178,173,305,0
2,10/10/2025,7:55,186,158,307,0
2,10/10/2025,8:00,250,142,346,0
2,10/10/2025,8:05,377,31,369,0
2,10/10/2025,8:10,381,189,517,0
2,10/10/2025,8:15,429,263,638,0
2,10/10/2025,8:20,474,215,636,0
2,10/10/2025,8:25,470,215,633,0
2,10/10/2025,8:30,447,331,719,0
2,10/10/2025,8:35,431,571,920,0
2,10/10/2025,8:40,450,508,1621,0
2,10/10/2025,8:45,513,477,909,0
2,10/10/2025,8:50,557,472,947,0
2,10/10/2025,8:55,911,68,923,0
2,10/10/2025,9:00,498,5,466,0
2,10/10/2025,9:05,700,1137,3120,0
2,10/10/2025,9:10,728,126,797,0
2,10/10/2025,9:15,702,121,768,0
2,10/10/2025,9:20,830,63,826,0
2,10/10/2025,9:25,883,47,912,0
2,10/10/2025,9:30,883,36,859,0
2,10/10/2025,9:35,883,42,879,0
2,10/10/2025,9:40,756,179,867,0
2,10/10/2025,9:45,764,147,853,0
2,10/10/2025,9:50,857,47,841,0
2,10/10/2025,9:55,876,68,882,0
2,10/10/2025,10:00,923,110,846,0
2,10/10/2025,10:05,912,26,840,0
2,10/10/2025,10:10,1049,0,859,0
2,10/10/2025,10:15,1543,0,851,0
2,10/10/2025,10:20,806,121,851,0
2,10/10/2025,10:25,691,184,802,0
2,10/10/2025,10:30,747,121,812,0
2,10/10/2025,10:35,834,36,801,0
2,10/10/2025,10:40,2608,0,798,0
2,10/10/2025,10:45,2244,0,765,0
2,10/10/2025,10:50,1880,0,786,0
2,10/10/2025,10:55,1951,0,827,0
2,10/10/2025,11:00,1821,0,832,0
2,10/10/2025,11:05,2674,0,831,0
2,10/10/2025,11:10,2645,0,822,0
2,10/10/2025,11:15,2606,0,908,0
2,10/10/2025,11:20,1541,0,899,0
2,10/10/2025,11:25,1530,0,918,0
2,10/10/2025,11:30,1478,0,965,0
2,10/10/2025,11:35,1356,0,934,0
2,10/10/2025,11:40,1497,0,900,0
2,10/10/2025,11:45,1499,0,917,0
2,10/10/2025,11:50,1684,0,909,0
2,10/10/2025,11:55,1788,0,909,0
2,10/10/2025,12:00,3217,0,926,0
2,10/10/2025,12:05,3147,0,802,0
2,10/10/2025,12:10,2958,0,880,0
2,10/10/2025,12:15,1305,0,860,0
2,10/10/2025,12:20,1359,0,857,0
2,10/10/2025,12:25,1711,0,868,0
2,10/10/2025,12:30,1486,0,902,0
2,10/10/2025,12:35,1327,0,870,0
2,10/10/2025,12:40,1035,0,893,0
2,10/10/2025,12:45,500,502,910,0
2,10/10/2025,12:50,196,841,909,0
2,10/10/2025,12:55,132,904,932,0
2,10/10/2025,13:00,124,977,994,0
2,10/10/2025,13:05,185,940,1004,0
2,10/10/2025,13:10,353,792,1049,0
2,10/10/2025,13:15,421,659,1009,0
2,10/10/2025,13:20,548,532,994,0
2,10/10/2025,13:25,748,320,981,0
2,10/10/2025,13:30,756,165,856,0
2,10/10/2025,13:35,829,74,785,0
2,10/10/2025,13:40,380,93.5,444.5,0
2,10/10/2025,13:45,0,357,848,0
2,10/10/2025,13:50,873,16,833,0
2,10/10/2025,13:55,727,64,745,0
2,10/10/2025,14:00,1012,0,746,0
2,10/10/2025,14:05,923,0,764,0
2,10/10/2025,14:10,735,112,785,0
2,10/10/2025,14:15,808,165,899,0
2,10/10/2025,14:20,285,617,819,0
2,10/10/2025,14:25,301,595,824,0
2,10/10/2025,14:30,235,679,841,0
2,10/10/2025,14:35,223,700,831,0
2,10/10/2025,14:40,73,800,762,0
2,10/10/2025,14:45,51,820,779,0
2,10/10/2025,14:50,55,851,813,0
2,10/10/2025,14:55,68,823,834,0
2,10/10/2025,15:00,114,816,837,0
2,10/10/2025,15:05,123,731,766,0
2,10/10/2025,15:10,140,678,740,0
2,10/10/2025,15:15,165,667,740,0
2,10/10/2025,15:20,158,740,814,0
2,10/10/2025,15:25,147,687,750,0
2,10/10/2025,15:30,122,666,717,0
2,10/10/2025,15:35,89,687,699,0
2,10/10/2025,15:40,76,906,894,0
2,10/10/2025,15:45,77,671,670,0
2,10/10/2025,15:50,66,650,625,0
2,10/10/2025,15:55,63,697,663,0
2,10/10/2025,16:00,49,812,793,0
2,10/10/2025,16:05,47,759,723,0
2,10/10/2025,16:10,61,791,754,0
2,10/10/2025,16:15,59,686,655,0
2,10/10/2025,16:20,52,681,644,0
2,10/10/2025,16:25,50,718,684,0
2,10/10/2025,16:30,60,718,707,0
2,10/10/2025,16:35,52,723,699,0
2,10/10/2025,16:40,57,697,669,0
2,10/10/2025,16:45,50,702,673,0
2,10/10/2025,16:50,50,697,673,0
2,10/10/2025,16:55,62,629,625,0
2,10/10/2025,17:00,61,618,590,0
2,10/10/2025,17:05,57,530,523,0
2,10/10/2025,17:10,44,394,392,0
2,10/10/2025,17:15,37,294,290,0
2,10/10/2025,17:20,32,200,189,0
2,10/10/2025,17:25,28,173,157,0
2,10/10/2025,17:30,22,179,159,0
2,10/10/2025,17:35,24,142,114,0
2,10/10/2025,17:40,9,163,124,0
2,10/10/2025,17:45,14,126,89,0
2,10/10/2025,17:50,9,131,89,0
2,10/10/2025,17:55,5,131,86,0
2,10/10/2025,18:00,2,131,85,0
2,10/10/2025,18:05,1,137,85,0
2,10/10/2025,18:10,0,137,85,0
2,10/10/2025,18:20,0,71,41,0
2,10/10/2025,18:25,0,142,84,0
2,10/10/2025,18:30,0,137,85,0
2,10/10/2025,18:35,0,105,52,0
2,10/10/2025,18:40,0,105,54,0
2,10/10/2025,18:45,0,110,55,0
2,10/10/2025,18:50,0,105,52,0
2,10/10/2025,18:55,0,105,50,0
2,10/10/2025,19:00,0,105,49,0
2,10/10/2025,19:05,0,105,52,0
2,10/10/2025,19:10,0,105,50,0
2,10/10/2025,19:15,0,100,50,0
2,10/10/2025,19:20,0,105,50,0
2,10/10/2025,19:25,0,58,5,0
2,10/10/2025,19:30,0,58,6,0
2,10/10/2025,19:35,0,58,5,0
2,10/10/2025,19:40,0,58,5,0
2,10/10/2025,19:45,0,58,6,0
2,10/10/2025,19:50,0,52,5,0
2,10/10/2025,19:55,0,58,6,0
2,10/10/2025,20:00,0,63,9,0
2,10/10/2025,20:05,0,58,7,0
2,10/10/2025,20:10,0,52,5,0
2,10/10/2025,20:15,0,58,5,0
2,10/10/2025,20:20,0,58,6,0
2,10/10/2025,20:25,0,58,5,0
2,10/10/2025,20:30,0,58,6,0
2,10/10/2025,20:35,0,52,6,0
2,10/10/2025,20:40,0,84,35,0
2,10/10/2025,20:45,0,84,34,0
2,10/10/2025,20:50,0,84,33,0
2,10/10/2025,20:55,0,84,32,0
2,10/10/2025,21:00,0,52,6,0
2,10/10/2025,21:05,0,58,7,0
2,10/10/2025,21:10,0,52,6,0
2,10/10/2025,21:15,0,52,5,0
2,10/10/2025,21:20,0,52,6,0
2,10/10/2025,21:25,0,100,46,0
2,10/10/2025,21:30,0,84,30,0
2,10/10/2025,21:35,0,84,31,0
2,10/10/2025,21:40,0,84,31,0
2,10/10/2025,21:45,0,84,31,0
2,10/10/2025,21:50,0,84,30,0
2,10/10/2025,21:55,0,100,48,0
2,10/10/2025,22:00,0,105,53,0
2,10/10/2025,22:05,0,100,46,0
2,10/10/2025,22:10,0,50,23,0
2,10/10/2025,22:15,0,44.5,19,0
2,10/10/2025,22:20,0,84,38,0
2,10/10/2025,22:25,0,84,38,0
2,10/10/2025,22:30,0,89,38,0
2,10/10/2025,22:35,0,89,38,0
2,10/10/2025,22:40,0,89,39,0
2,10/10/2025,22:45,0,89,38,0
2,10/10/2025,22:50,0,84,31,0
2,10/10/2025,22:55,0,63,14,0
2,10/10/2025,23:00,0,63,11,0
2,10/10/2025,23:05,0,63,12,0
2,10/10/2025,23:10,0,63,11,0
2,10/10/2025,23:15,0,84,31,0
2,10/10/2025,23:20,0,84,32,0
2,10/10/2025,23:25,0,84,32,0
2,10/10/2025,23:30,0,84,32,0
2,10/10/2025,23:35,0,84,31,0
2,10/10/2025,23:40,0,84,31,0
2,10/10/2025,23:45,0,84,31,0
2,10/10/2025,23:50,0,84,32,0
2,10/10/2025,23:55,0,84,32,0
2,10/11/2025,0:00,0,84,31,0
2,10/11/2025,0:05,0,84,32,0
2,10/11/2025,0:10,0,84,31,0
2,10/11/2025,0:15,0,84,32,0
2,10/11/2025,0:20,0,84,32,0
2,10/11/2025,0:25,0,84,32,0
2,10/11/2025,0:30,0,84,32,0
2,10/11/2025,0:35,0,84,32,0
2,10/11/2025,0:40,0,78,30,0
2,10/11/2025,0:45,0,84,31,0
2,10/11/2025,0:50,0,84,32,0
2,10/11/2025,0:55,0,78,32,0
2,10/11/2025,1:00,0,84,31,0
2,10/11/2025,1:05,0,84,32,0
2,10/11/2025,1:10,0,84,31,0
2,10/11/2025,1:15,0,84,31,0
2,10/11/2025,1:20,0,84,32,0
2,10/11/2025,1:25,0,84,31,0
2,10/11/2025,1:30,0,84,31,0
2,10/11/2025,1:35,0,84,31,0
2,10/11/2025,1:40,0,84,31,0
2,10/11/2025,1:45,0,84,31,0
2,10/11/2025,1:50,0,84,31,0
2,10/11/2025,1:55,0,78,32,0
2,10/11/2025,2:00,0,84,32,0
2,10/11/2025,2:05,0,57,11,0
2,10/11/2025,2:10,0,63,10,0
2,10/11/2025,2:15,0,57,12,0
2,10/11/2025,2:20,0,57,11,0
2,10/11/2025,2:25,0,57,11,0
2,10/11/2025,2:30,0,57,12,0
2,10/11/2025,2:35,0,63,12,0
2,10/11/2025,2:40,0,57,11,0
2,10/11/2025,2:45,0,57,11,0
2,10/11/2025,2:50,0,57,10,0
2,10/11/2025,2:55,0,57,11,0
2,10/11/2025,3:00,0,57,11,0
2,10/11/2025,3:05,0,57,11,0
2,10/11/2025,3:10,0,57,12,0
2,10/11/2025,3:15,0,57,11,0
2,10/11/2025,3:20,0,57,13,0
2,10/11/2025,3:25,0,57,12,0
2,10/11/2025,3:30,0,57,11,0
2,10/11/2025,3:35,0,57,11,0
2,10/11/2025,3:40,0,57,12,0
2,10/11/2025,3:45,0,57,12,0
2,10/11/2025,3:50,0,57,11,0
2,10/11/2025,3:55,0,57,11,0
2,10/11/2025,4:00,0,57,11,0
2,10/11/2025,4:05,0,57,12,0
2,10/11/2025,4:10,0,63,12,0
2,10/11/2025,4:15,0,63,13,0
2,10/11/2025,4:20,0,57,11,0
2,10/11/2025,4:25,0,57,13,0
2,10/11/2025,4:30,0,57,12,0
2,10/11/2025,4:35,0,57,12,0
2,10/11/2025,4:40,0,63,12,0
2,10/11/2025,4:45,0,63,12,0
2,10/11/2025,4:50,0,57,11,0
2,10/11/2025,4:55,0,57,11,0
2,10/11/2025,5:00,0,57,11,0
2,10/11/2025,5:05,0,57,12,0
2,10/11/2025,5:10,0,28.5,5.5,0
2,10/11/2025,5:15,0,57,10,0
2,10/11/2025,5:20,0,57,10,0
2,10/11/2025,5:25,0,62,11,0
2,10/11/2025,5:30,0,57,11,0
2,10/11/2025,5:35,0,57,11,0
2,10/11/2025,5:40,0,57,12,0
2,10/11/2025,5:45,0,57,12,0
2,10/11/2025,5:50,0,62,10,0
2,10/11/2025,5:55,0,57,12,0
2,10/11/2025,6:00,0,62,11,0
2,10/11/2025,6:05,0,57,11,0
2,10/11/2025,6:10,0,62,10,0
2,10/11/2025,6:15,0,57,13,0
2,10/11/2025,6:20,0,62,12,0
2,10/11/2025,6:25,4,52,12,0
2,10/11/2025,6:30,23,36,10,0
2,10/11/2025,6:35,18,36,11,0
2,10/11/2025,6:40,34,20,7,0
2,10/11/2025,6:45,38,5,7,0
2,10/11/2025,6:50,63,5,6,0
2,10/11/2025,6:55,85,2,5,0
2,10/11/2025,7:00,109,0,5,0
2,10/11/2025,7:05,135,0,31,0
2,10/11/2025,7:10,136,0,28,0
2,10/11/2025,7:15,159,5,128,0
2,10/11/2025,7:20,209,0,98,0
2,10/11/2025,7:25,249,0,97,0
2,10/11/2025,7:30,306,0,97,0
2,10/11/2025,7:35,335,0,34,0
2,10/11/2025,7:40,363,0,33,0
2,10/11/2025,7:45,356,0,32,0
2,10/11/2025,7:50,324,0,165,0
2,10/11/2025,7:55,391,0,283,0
2,10/11/2025,8:00,377,21,352,0
2,10/11/2025,8:05,350,52,359,0
2,10/11/2025,8:10,394,0,215,0
2,10/11/2025,8:15,640,0,217,0
2,10/11/2025,8:20,734,0,238,0
2,10/11/2025,8:25,683,0,228,0
2,10/11/2025,8:30,722,0,349,0
2,10/11/2025,8:35,725,185,856,0
2,10/11/2025,8:40,589,79,626,0
2,10/11/2025,8:45,603,37,572,0
2,10/11/2025,8:50,587,26,562,0
2,10/11/2025,8:55,587,15,553,0
2,10/11/2025,9:00,709,84,729,0
2,10/11/2025,9:05,735,95,763,0
2,10/11/2025,9:10,856,200,1002,0
2,10/11/2025,9:20,942,5,884,0
2,10/11/2025,9:25,950,110,983,0
2,10/11/2025,9:30,878,89,945,0
2,10/11/2025,9:35,1307,0,935,0
2,10/11/2025,9:40,1298,0,833,0
2,10/11/2025,9:45,1491,0,814,0
2,10/11/2025,9:50,1322,0,897,0
2,10/11/2025,9:55,969,0,873,0
2,10/11/2025,10:00,788,248,957,0
2,10/11/2025,10:05,688,274,895,0
2,10/11/2025,10:10,976,10,882,0
2,10/11/2025,10:15,874,79,845,0
2,10/11/2025,10:20,928,137,849,0
2,10/11/2025,10:25,902,31,885,0
2,10/11/2025,10:30,803,47,808,0
2,10/11/2025,10:35,997,0,822,0
2,10/11/2025,10:40,935,10,889,0
2,10/11/2025,10:45,1471,0,880,0
2,10/11/2025,10:50,1921,0,932,0
2,10/11/2025,10:55,2176,0,959,0
2,10/11/2025,11:00,1670,0,1034,0
2,10/11/2025,11:05,2016,0,1108,0
2,10/11/2025,11:10,2357,0,1123,0
2,10/11/2025,11:15,1719,0,1068,0
2,10/11/2025,11:20,1722,0,1063,0
2,10/11/2025,11:25,1938,0,1120,0
2,10/11/2025,11:30,2742,0,1093,0
2,10/11/2025,11:35,1615,0,1085,0
2,10/11/2025,11:40,1720,0,1083,0
2,10/11/2025,11:45,3129,0,1112,0
2,10/11/2025,11:50,3173,0,981,0
2,10/11/2025,11:55,3172,0,978,0
2,10/11/2025,12:00,1409,0,988,0
2,10/11/2025,12:05,1989,0,1012,0
2,10/11/2025,12:10,2315,0,1031,0
2,10/11/2025,12:15,3087,0,1080,0
2,10/11/2025,12:20,2984,0,1141,0
2,10/11/2025,12:25,3164,0,1112,0
2,10/11/2025,12:30,2693,0,972,0
2,10/11/2025,12:35,1674,0,1059,0
2,10/11/2025,12:40,2133,0,1047,0
2,10/11/2025,12:45,2311,0,1072,0
2,10/11/2025,12:50,2279,0,1076,0
2,10/11/2025,12:55,1661,0,1076,0
2,10/11/2025,13:00,1362,0,1108,0
2,10/11/2025,13:05,1392,0,1093,0
2,10/11/2025,13:10,1584,0,1125,0
2,10/11/2025,13:15,1798,0,1087,0
2,10/11/2025,13:20,3103,0,1051,0
2,10/11/2025,13:25,1553,0,864,0
2,10/11/2025,13:30,1373,0,1053,0
2,10/11/2025,13:35,1259,0,1034,0
2,10/11/2025,13:40,1354,0,1029,0
2,10/11/2025,13:45,2526,0,2057,0
2,10/11/2025,13:50,3249,0,1107,0
2,10/11/2025,13:55,3231,0,956,0
2,10/11/2025,14:00,3165,0,982,0
2,10/11/2025,14:05,1573.5,0,467,0
2,10/11/2025,14:10,3146,0,1026,0
2,10/11/2025,14:15,3132,0,1016,0
2,10/11/2025,14:20,3128,0,955,0
2,10/11/2025,14:25,3116,0,940,0
2,10/11/2025,14:30,3120,0,961,0
2,10/11/2025,14:35,3154,0,961,0
2,10/11/2025,14:40,3150,0,996,0
2,10/11/2025,14:45,3155,0,970,0
2,10/11/2025,14:50,3137,0,1000,0
2,10/11/2025,14:55,3082,0,1032,0
2,10/11/2025,15:00,1451,0,1083,0
2,10/11/2025,15:05,1563,0,1067,0
2,10/11/2025,15:10,1561,0,1031,0
2,10/11/2025,15:15,1721,0,1005,0
2,10/11/2025,15:20,2492,0,984,0
2,10/11/2025,15:25,1379,0,998,0
2,10/11/2025,15:30,1443,0,975,0
2,10/11/2025,15:30,1010,21,976,0
2,10/11/2025,15:40,1113,32,1067,0
2,10/11/2025,15:45,898,190,1004,0
2,10/11/2025,15:50,709,295,927,0
2,10/11/2025,15:55,745,240,909,0
2,10/11/2025,16:00,574,479,960,0
2,10/11/2025,16:05,447,617,968,0
2,10/11/2025,16:10,295,701,904,0
2,10/11/2025,16:15,276,595,786,0
2,10/11/2025,16:20,295,654,868,0
2,10/11/2025,16:25,455,447,823,0
2,10/11/2025,16:30,554,288,745,0
2,10/11/2025,16:35,593,218,743,0
2,10/11/2025,16:40,609,213,754,0
2,10/11/2025,16:45,614,208,754,0
2,10/11/2025,16:50,644,208,772,0
2,10/11/2025,16:55,710,133,782,0
2,10/11/2025,17:00,1569,0,796,0
2,10/11/2025,17:05,1192,0,876,0
2,10/11/2025,17:10,1450,0,982,0
2,10/11/2025,17:15,876,192,982,0
2,10/11/2025,17:20,800,166,898,0
2,10/11/2025,17:25,1358,0,842,0
2,10/11/2025,17:30,1220,0,910,0
2,10/11/2025,17:35,651,182,755,0
2,10/11/2025,17:40,547,235,707,0
2,10/11/2025,17:45,426,347,699,0
2,10/11/2025,17:50,372,405,699,0
2,10/11/2025,17:55,256,680,846,0
2,10/11/2025,18:00,198,732,846,0
2,10/11/2025,18:05,116,801,817,0
2,10/11/2025,18:10,162,743,820,0
2,10/11/2025,18:15,86,828,819,0
2,10/11/2025,18:20,10,896,813,0
2,10/11/2025,18:25,6,886,788,0
2,10/11/2025,18:30,5,891,796,0
2,10/11/2025,18:35,0,928,838,0
2,10/11/2025,18:40,0,791,695,0
2,10/11/2025,18:45,0,393,345.5,0
2,10/11/2025,18:50,0,759,669,0
2,10/11/2025,18:55,0,728,640,0
2,10/11/2025,19:00,0,717,632,0
2,10/11/2025,19:05,0,712,622,0
2,10/11/2025,19:10,0,696,610,0
2,10/11/2025,19:15,0,590,511,0
2,10/11/2025,19:20,0,595,518,0
2,10/11/2025,19:25,0,685,604,0
2,10/11/2025,19:30,0,653,568,0
2,10/11/2025,19:35,0,584,506,0
2,10/11/2025,19:40,0,595,514,0
2,10/11/2025,19:45,0,606,526,0
2,10/11/2025,19:50,0,595,517,0
2,10/11/2025,19:55,0,600,520,0
2,10/11/2025,20:00,0,595,518,0
2,10/11/2025,20:05,0,605,526,0
2,10/11/2025,20:10,0,558,482,0
2,10/11/2025,20:15,0,537,467,0
2,10/11/2025,20:20,0,531,467,0
2,10/11/2025,20:25,0,610,536,0
2,10/11/2025,20:30,0,404,340,0
2,10/11/2025,20:35,0,128,79,0
2,10/11/2025,20:40,0,128,80,0
2,10/11/2025,20:45,0,128,79,0
2,10/11/2025,20:50,0,128,80,0
2,10/11/2025,20:55,0,128,80,0
2,10/11/2025,21:00,0,128,78,0
2,10/11/2025,21:05,0,128,77,0
2,10/11/2025,21:10,0,128,77,0
2,10/11/2025,21:15,0,213,165,0
2,10/11/2025,21:20,0,90,42,0
2,10/11/2025,21:25,0,90,42,0
2,10/11/2025,21:30,0,90,43,0
2,10/11/2025,21:35,0,90,42,0
2,10/11/2025,21:40,0,96,43,0
2,10/11/2025,21:45,0,96,43,0
2,10/11/2025,21:50,0,90,43,0
2,10/11/2025,21:55,0,96,43,0
2,10/11/2025,22:00,0,90,44,0
2,10/11/2025,22:05,0,90,43,0
2,10/11/2025,22:10,0,96,42,0
2,10/11/2025,22:15,0,90,43,0
2,10/11/2025,22:20,0,96,43,0
2,10/11/2025,22:25,0,90,43,0
2,10/11/2025,22:30,0,96,42,0
2,10/11/2025,22:35,0,96,43,0
2,10/11/2025,22:40,0,96,44,0
2,10/11/2025,22:45,0,90,43,0
2,10/11/2025,22:50,0,96,43,0
2,10/11/2025,22:55,0,96,43,0
2,10/11/2025,23:00,0,90,44,0
2,10/11/2025,23:05,0,45,21.5,0
2,10/11/2025,23:10,0,90,44,0
2,10/11/2025,23:15,0,90,43,0
2,10/11/2025,23:20,0,90,43,0
2,10/11/2025,23:25,0,96,43,0
2,10/11/2025,23:30,0,90,43,0
2,10/11/2025,23:35,0,90,43,0
2,10/11/2025,23:40,0,90,41,0
2,10/11/2025,23:45,0,90,44,0
2,10/11/2025,23:50,0,90,43,0
2,10/11/2025,23:55,0,90,42,0
3,10/12/2025,0:05,0,90,43,0
3,10/12/2025,0:10,0,90,44,0
3,10/12/2025,0:15,0,90,42,0
3,10/12/2025,0:20,0,90,43,0
3,10/12/2025,0:25,0,90,43,0
3,10/12/2025,0:30,0,90,43,0
3,10/12/2025,0:35,0,90,42,0
3,10/12/2025,0:40,0,90,44,0
3,10/12/2025,0:45,0,90,43,0
3,10/12/2025,0:50,0,90,42,0
3,10/12/2025,0:55,0,90,43,0
3,10/12/2025,1:00,0,90,43,0
3,10/12/2025,1:05,0,90,43,0
3,10/12/2025,1:10,0,90,43,0
3,10/12/2025,1:15,0,90,42,0
3,10/12/2025,1:20,0,85,43,0
3,10/12/2025,1:25,0,90,43,0
3,10/12/2025,1:30,0,90,44,0
3,10/12/2025,1:35,0,45,21,0
3,10/12/2025,1:40,0,90,43,0
3,10/12/2025,1:45,0,90,43,0
3,10/12/2025,1:50,0,90,43,0
3,10/12/2025,1:55,0,90,43,0
3,10/12/2025,2:00,0,90,41,0
3,10/12/2025,2:05,0,90,43,0
3,10/12/2025,2:10,0,90,42,0
3,10/12/2025,2:15,0,90,42,0
3,10/12/2025,2:20,0,90,43,0
3,10/12/2025,2:25,0,90,41,0
3,10/12/2025,2:30,0,90,43,0
3,10/12/2025,2:35,0,90,42,0
3,10/12/2025,2:40,0,90,43,0
3,10/12/2025,2:45,0,85,42,0
3,10/12/2025,2:50,0,90,43,0
3,10/12/2025,2:55,0,85,42,0
3,10/12/2025,3:00,0,90,44,0
3,10/12/2025,3:05,0,90,43,0
3,10/12/2025,3:10,0,90,43,0
3,10/12/2025,3:15,0,90,42,0
3,10/12/2025,3:20,0,85,43,0
3,10/12/2025,3:25,0,90,42,0
3,10/12/2025,3:30,0,90,43,0
3,10/12/2025,3:35,0,90,42,0
3,10/12/2025,3:40,0,90,42,0
3,10/12/2025,3:45,0,90,43,0
3,10/12/2025,3:50,0,90,43,0
3,10/12/2025,3:55,0,90,43,0
3,10/12/2025,4:00,0,85,44,0
3,10/12/2025,4:05,0,85,43,0
3,10/12/2025,4:10,0,90,44,0
3,10/12/2025,4:15,0,85,43,0
3,10/12/2025,4:20,0,90,43,0
3,10/12/2025,4:25,0,90,44,0
3,10/12/2025,4:30,0,90,42,0
3,10/12/2025,4:35,0,45,21.5,0
3,10/12/2025,4:40,0,90,43,0
3,10/12/2025,4:45,0,90,42,0
3,10/12/2025,4:50,0,90,42,0
3,10/12/2025,4:55,0,90,43,0
3,10/12/2025,5:00,0,90,43,0
3,10/12/2025,5:05,0,90,42,0
3,10/12/2025,5:10,0,90,44,0
3,10/12/2025,5:15,0,90,43,0
3,10/12/2025,5:20,0,90,43,0
3,10/12/2025,5:25,0,90,42,0
3,10/12/2025,5:30,0,90,43,0
3,10/12/2025,5:35,0,90,43,0
3,10/12/2025,5:40,0,90,43,0
3,10/12/2025,5:45,0,90,43,0
3,10/12/2025,5:50,0,90,43,0
3,10/12/2025,5:55,0,90,43,0
3,10/12/2025,6:00,0,90,43,0
3,10/12/2025,6:05,0,89,43,0
3,10/12/2025,6:10,0,84,43,0
3,10/12/2025,6:15,0,206,163,0
3,10/12/2025,6:20,0,946,873,0
3,10/12/2025,6:25,2,110,70,0
3,10/12/2025,6:30,8,925,866,0
3,10/12/2025,6:35,10,47.5,34.5,0
3,10/12/2025,6:40,18,410,387,0
3,10/12/2025,6:45,27,231,217,0
3,10/12/2025,6:50,33,226,216,0
3,10/12/2025,6:55,49,221,219,0
3,10/12/2025,7:00,30,436,412,0
3,10/12/2025,7:05,8,263,220,0
3,10/12/2025,7:10,3,294,250,0
3,10/12/2025,7:15,8,268,219,0
3,10/12/2025,7:20,20,263,242,0
3,10/12/2025,7:25,61,231,242,0
3,10/12/2025,7:30,84,331,375,0
3,10/12/2025,7:35,142,131,238,0
3,10/12/2025,7:40,179,210,216,0
3,10/12/2025,7:45,163,147,269,0
3,10/12/2025,7:50,141,310,393,0
3,10/12/2025,7:55,246,36,240,0
3,10/12/2025,8:00,385,0,255,0
3,10/12/2025,8:05,360,0,303,0
3,10/12/2025,8:10,164,231,348,0
3,10/12/2025,8:15,77,310,335,0
3,10/12/2025,8:20,98,331,366,0
3,10/12/2025,8:25,128,441,504,0
3,10/12/2025,8:30,150,263,364,0
3,10/12/2025,8:35,166,231,352,0
3,10/12/2025,8:40,190,205,349,0
3,10/12/2025,8:45,220,173,348,0
3,10/12/2025,8:50,274,136,369,0
3,10/12/2025,8:55,343,36,336,0
3,10/12/2025,9:00,360,21,323,0
3,10/12/2025,9:05,705,0,330,0
3,10/12/2025,9:10,951,0,336,0
3,10/12/2025,9:15,513,0,163,0
3,10/12/2025,9:20,789,0,461,0
3,10/12/2025,9:25,536,0,322,0
3,10/12/2025,9:30,390,5,328,0
3,10/12/2025,9:35,382,5,328,0
3,10/12/2025,9:40,403,0,309,0
3,10/12/2025,9:45,543,0,323,0
3,10/12/2025,9:50,429,0,142,0
3,10/12/2025,9:55,1020,0,352,0
3,10/12/2025,10:00,1295,0,344,0
3,10/12/2025,10:05,1428,0,344,0
3,10/12/2025,10:10,1544,0,344,0
3,10/12/2025,10:15,1605,0,394,0
